datetime,open,high,low,close,volume,,
17-01-2018 13:30,10777.93,10799.78,10250,10522.04,2041.943173,,
17-01-2018 14:30,10522.04,10536.21,9910,10250,2010.836802,,
17-01-2018 15:30,10255.01,10299.92,9587.99,9709.95,2968.205485,,
17-01-2018 16:30,9709.95,10360,9679.38,9808.14,2681.358689,,
17-01-2018 17:30,9850.76,10333.01,9711.95,10030.01,2002.724936,,
17-01-2018 18:30,10030.01,10173.25,9720,9720,1904.940221,,
17-01-2018 19:30,9722,9856.24,9112,9160.02,5208.712277,,
17-01-2018 20:30,9160.03,9525.01,9037.94,9227.47,4904.359092,,
17-01-2018 21:30,9227.46,10295,9150.01,10287.97,4679.583691,,
17-01-2018 22:30,10287.97,10349.95,9500.45,9849.99,3533.60154,,
17-01-2018 23:30,9840.01,9896,9620.03,9650,1408.418696,,
18-01-2018 00:30,9651,10600.83,9640,10390,2132.164746,,
18-01-2018 01:30,10366,11080,10181.89,10901.06,3956.793791,,
18-01-2018 02:30,10901.07,11487,10570.31,11419,3723.749042,,
18-01-2018 03:30,11419,11680.99,10509.75,10650.48,4584.939539,,
18-01-2018 04:30,10699.99,11150,10351.02,10988.79,3467.475311,,
18-01-2018 05:30,10972.59,11159,10650,11150,2113.218595,,
18-01-2018 06:30,11159,11500,10958,11380.01,2576.735305,,
18-01-2018 07:30,11377.78,11600,11200,11547,2289.95597,,
18-01-2018 08:30,11535,11575,10902.01,10955.45,2472.097536,,
18-01-2018 09:30,10950.01,11325.06,10700.8,10766.99,2233.329065,,
18-01-2018 10:30,10755.04,10968.17,10500.25,10800.97,2440.681724,,
18-01-2018 11:30,10789.12,11108.93,10761.71,11020,1570.895396,,
18-01-2018 12:30,11020,11021.86,10435.33,10472.97,1951.667489,,
18-01-2018 13:30,10461.71,10780,10440.01,10690,1575.329362,,
18-01-2018 14:30,10713.92,11235,10691.14,11050.24,1804.344148,,
18-01-2018 15:30,11052.29,11294,10898.55,11219.98,1428.040071,,
18-01-2018 16:30,11220,11499,11195.76,11413.78,1917.949916,,
18-01-2018 17:30,11413.78,11878.82,11230,11414.99,3025.760087,,
18-01-2018 18:30,11414.99,11690,11234,11380,2080.280771,,
18-01-2018 19:30,11371,11714.85,11315,11665.14,1368.216502,,
18-01-2018 20:30,11699.97,11811,11500,11700,1983.022044,,
18-01-2018 21:30,11696.99,11700.06,11111,11273.98,2486.447513,,
18-01-2018 22:30,11273.98,11425,10900,10910.33,2033.763451,,
18-01-2018 23:30,10910.33,11465,10888,11465,1808.190156,,
19-01-2018 00:30,11465,11551.84,11220,11541.94,1217.497676,,
19-01-2018 01:30,11535,11742.95,11413,11510.34,1110.05172,,
19-01-2018 02:30,11521.16,11625,11131.64,11324.99,1631.711331,,
19-01-2018 03:30,11324.99,11333.19,10658.98,10964,3364.28827,,
19-01-2018 04:30,10950.92,11172.92,10635.3,10961.97,1980.960839,,
19-01-2018 05:30,10960,11358,10833,11280.06,1321.836521,,
19-01-2018 06:30,11299.78,11435,11024.95,11186.05,1293.764765,,
19-01-2018 07:30,11200,11230,10556,10575.14,2653.950501,,
19-01-2018 08:30,10575.14,10972.22,10360,10830.52,2962.18101,,
19-01-2018 09:30,10830.52,11097,10601,10979.77,1695.12513,,
19-01-2018 10:30,10979.79,11201,10900,11120.04,1437.481768,,
19-01-2018 11:30,11105.01,11333,10949.99,11196,1283.146987,,
19-01-2018 12:30,11196,11219.78,10901.11,11069.72,1072.62839,,
19-01-2018 13:30,11060,11580,10950,11355.06,2312.341703,,
19-01-2018 14:30,11379.3,11519.9,11238.75,11292.75,1162.53894,,
19-01-2018 15:30,11301.34,11590,11247.71,11570,1394.05765,,
19-01-2018 16:30,11566,11596,11400,11530.22,1029.476619,,
19-01-2018 17:30,11535.18,11777,11501,11660.2,1816.903171,,
19-01-2018 18:30,11660.22,11795,11570,11570,1499.261874,,
19-01-2018 19:30,11570,11695,11123,11310.63,1698.098277,,
19-01-2018 20:30,11305.12,11470,11159.87,11400,1406.225468,,
19-01-2018 21:30,11383.16,11700,11381,11551.82,1214.156358,,
19-01-2018 22:30,11559.98,11578.07,11180.22,11235.93,1385.93039,,
19-01-2018 23:30,11246,11339.46,11003,11185.1,1520.047553,,
20-01-2018 00:30,11185.1,11339.96,11047,11160.5,990.462078,,
20-01-2018 01:30,11141.1,11363.99,11061.22,11284.63,792.886839,,
20-01-2018 02:30,11290.35,11445.7,11230.95,11230.97,675.19418,,
20-01-2018 03:30,11245,11350,11170,11222.28,729.714734,,
20-01-2018 04:30,11205.22,11487.39,11172.01,11474.98,781.964515,,
20-01-2018 05:30,11474.98,11586,11412.45,11545.78,849.242248,,
20-01-2018 06:30,11554.21,11650.93,11502.93,11639.94,831.610861,,
20-01-2018 07:30,11639,11711.97,11545,11690.99,895.975304,,
20-01-2018 08:30,11685,11795,11673.96,11749.93,1084.593557,,
20-01-2018 09:30,11749.91,12384,11545,12340,2016.484805,,
20-01-2018 10:30,12344.9,12869,12250.02,12751.01,4028.989156,,
20-01-2018 11:30,12769.93,12844,12312.96,12480,2468.256936,,
20-01-2018 12:30,12480,12689,12401.8,12660.98,1385.730069,,
20-01-2018 13:30,12660.98,12823,12526.97,12818,1268.954255,,
20-01-2018 14:30,12825,12835,12500,12554.55,1212.495942,,
20-01-2018 15:30,12554.6,12600,12412,12585.96,929.273482,,
20-01-2018 16:30,12585.96,12600,12300,12320.01,855.804043,,
20-01-2018 17:30,12320.05,12485.73,12240.24,12474.95,949.75073,,
20-01-2018 18:30,12474.95,12670,12406,12451.06,901.557682,,
20-01-2018 19:30,12451.06,12700,12444,12600.04,849.798736,,
20-01-2018 20:30,12600.04,12663,12475.05,12539.05,771.411528,,
20-01-2018 21:30,12539.08,12920,12535,12889,1206.200345,,
20-01-2018 22:30,12889,12985,12722,12850,1466.374013,,
20-01-2018 23:30,12850,13099,12800,13035,1091.440857,,
21-01-2018 00:30,13035.02,13050.12,12680,12770.02,1158.844116,,
21-01-2018 01:30,12779.53,12841.37,12600,12784.81,736.336386,,
21-01-2018 02:30,12779.9,12919,12760,12875,554.157735,,
21-01-2018 03:30,12892.99,12929.97,12806,12842.9,693.145746,,
21-01-2018 04:30,12842.9,12843,12704,12799.94,562.429295,,
21-01-2018 05:30,12799.8,12799.8,12201.16,12205,1966.860757,,
21-01-2018 06:30,12205,12538.08,12201,12508.95,1298.713847,,
21-01-2018 07:30,12508.96,12650,12330.2,12499.96,1001.749912,,
21-01-2018 08:30,12486.35,12625,12388.95,12400,863.300369,,
21-01-2018 09:30,12409.96,12410,12002,12010,1839.527594,,
21-01-2018 10:30,12010,12235.36,11854.48,11938.14,2943.584541,,
21-01-2018 11:30,11962.44,12100,11737,11826.99,1983.873823,,
21-01-2018 12:30,11826.95,11826.97,11300,11701.14,3211.503461,,
21-01-2018 13:30,11721.43,11990,11634,11780,2075.228312,,
21-01-2018 14:30,11780,11780,11515,11633.23,1739.818777,,
21-01-2018 15:30,11638.5,11886,11600.54,11759.51,1154.229913,,
21-01-2018 16:30,11745.01,12194.18,11742.01,12194.18,1719.13409,,
21-01-2018 17:30,12194.18,12291.35,11883.04,11930.01,1521.267695,,
21-01-2018 18:30,11920.06,12190,11910,11995.96,994.642322,,
21-01-2018 19:30,11995.98,12081.99,11622.05,11679.95,1787.9423,,
21-01-2018 20:30,11670,11847.96,11403,11412,1538.17958,,
21-01-2018 21:30,11420.99,11440,11050,11180,3639.070373,,
21-01-2018 22:30,11180,11388,11024,11311.43,2351.292697,,
21-01-2018 23:30,11311.45,11388.99,11100.01,11344.57,1122.351329,,
22-01-2018 00:30,11344.57,11548.99,11299,11356.99,1285.851558,,
22-01-2018 01:30,11356.99,11400,11000,11029.96,1359.569594,,
22-01-2018 02:30,11015.2,11249.99,10965,11238.99,1674.403676,,
22-01-2018 03:30,11238.99,11399,11079,11129.53,1133.291221,,
22-01-2018 04:30,11095.33,11542.39,11091.14,11530,1174.385685,,
22-01-2018 05:30,11530,11770,11442.67,11750.11,1752.54028,,
22-01-2018 06:30,11750.11,11758,11310,11370.38,1161.217827,,
22-01-2018 07:30,11381.01,11561.1,11149,11521.85,1384.673154,,
22-01-2018 08:30,11515.15,11532.39,11323.2,11502.93,805.541927,,
22-01-2018 09:30,11480.56,11765,11441.27,11599.91,1245.800813,,
22-01-2018 10:30,11599.96,11639.99,11400,11470,1179.610343,,
22-01-2018 11:30,11470,11697.99,11452,11633.4,1089.758196,,
22-01-2018 12:30,11633.34,11750,11498.96,11743.97,977.206672,,
22-01-2018 13:30,11745,11926.35,11675.01,11751.15,1344.100282,,
22-01-2018 14:30,11751.15,11866,11620,11767,756.18991,,
22-01-2018 15:30,11767,11788.96,11660.08,11747,720.820888,,
22-01-2018 16:30,11747,11758.9,11231,11240,1569.292269,,
22-01-2018 17:30,11240,11380,11112,11285.08,1722.409163,,
22-01-2018 18:30,11285.09,11299.74,10284.55,10519.97,5993.049703,,
22-01-2018 19:30,10519.96,10868.88,10437.21,10612.01,3295.516753,,
22-01-2018 20:30,10609.84,10637,10139.97,10330,3098.484481,,
22-01-2018 21:30,10330.06,10640.01,10231,10466.73,2811.184173,,
22-01-2018 22:30,10466.68,10750,10400,10540,1493.402785,,
22-01-2018 23:30,10538,10650,10320,10399.81,1242.093635,,
23-01-2018 00:30,10399.82,10580,10320,10540.71,1234.201707,,
23-01-2018 01:30,10507.01,10555.96,10242,10349.93,1302.901205,,
23-01-2018 02:30,10349.92,10400,9900.24,10305.61,3546.322575,,
23-01-2018 03:30,10305.61,10681,10224.98,10645,2420.205039,,
23-01-2018 04:30,10640.55,10849,10460,10760.05,1606.083011,,
23-01-2018 05:30,10760.05,10888,10525.99,10748.11,1399.039844,,
23-01-2018 06:30,10754,10900.07,10502,10567.9,1425.99589,,
23-01-2018 07:30,10558.2,10810,10527.09,10716.96,968.101928,,
23-01-2018 08:30,10744.97,10998,10716.45,10835,1238.397805,,
23-01-2018 09:30,10830.82,10941.54,10520,10557,1235.198665,,
23-01-2018 10:30,10560.84,10572.16,10233.01,10363.27,2282.805475,,
23-01-2018 11:30,10363.76,10550,10200,10299.99,1404.706487,,
23-01-2018 12:30,10299.99,10389.98,10108.4,10250,1484.061442,,
23-01-2018 13:30,10250.85,10645.06,10155,10533.01,1476.437806,,
23-01-2018 14:30,10559.67,10596.25,10323,10373.02,946.551755,,
23-01-2018 15:30,10379.95,10489.99,10210,10291.24,915.332622,,
23-01-2018 16:30,10295.95,10380.36,9905,10143.1,2479.971253,,
23-01-2018 17:30,10143.01,10355,9987.02,10185,2109.478162,,
23-01-2018 18:30,10199.7,10400.03,10016.87,10300.13,1504.584147,,
23-01-2018 19:30,10300.4,10495,10228.79,10459.55,1209.643569,,
23-01-2018 20:30,10460.05,10770.54,10410.06,10750,1908.516523,,
23-01-2018 21:30,10750,11399,10740,11334.96,3607.628722,,
23-01-2018 22:30,11335,11378.86,11011.11,11129.62,2192.532307,,
23-01-2018 23:30,11129.62,11344.95,11050,11200,1448.849924,,
24-01-2018 00:30,11199.13,11209.73,10822,10952.98,1392.755212,,
24-01-2018 01:30,10952.96,11152.78,10766,11100.33,1535.385513,,
24-01-2018 02:30,11111.43,11130,10932.01,10980.35,826.832399,,
24-01-2018 03:30,10998.93,11199,10980.8,11034.42,967.562038,,
24-01-2018 04:30,11049.82,11057.9,10678,10799.18,1513.553064,,
24-01-2018 05:30,10799.14,10894.08,10512,10579.61,1310.224819,,
24-01-2018 06:30,10579.61,10808,10503,10563.85,1164.371397,,
24-01-2018 07:30,10557.63,10740,10503.01,10715.19,774.168333,,
24-01-2018 08:30,10739.71,10866.11,10650,10820.32,956.536787,,
24-01-2018 09:30,10820.32,10823,10500,10612.1,1217.850482,,
24-01-2018 10:30,10629.87,10730.56,10560,10640.98,747.15453,,
24-01-2018 11:30,10633.07,10994,10630,10923.99,1175.791813,,
24-01-2018 12:30,10923,11100.1,10787.24,10956,1424.410713,,
24-01-2018 13:30,10955.99,11050.2,10850,10875.39,703.751611,,
24-01-2018 14:30,10875.37,10995,10729,10990.19,634.308221,,
24-01-2018 15:30,10995,11119.78,10950,11020,1246.001319,,
24-01-2018 16:30,11019.98,11234,11000,11111,1521.734066,,
24-01-2018 17:30,11111,11398,11022,11316.38,2006.882569,,
24-01-2018 18:30,11318.52,11395,11200,11333.77,1649.85659,,
24-01-2018 19:30,11333.7,11570.48,11240,11280,2291.739577,,
24-01-2018 20:30,11280.02,11319.98,11040,11070.09,1633.183022,,
24-01-2018 21:30,11070.09,11150,10900,11089,1274.344485,,
24-01-2018 22:30,11076.21,11171.4,10862.08,11124.97,874.792123,,
24-01-2018 23:30,11124.97,11195,11000,11069.09,831.014089,,
25-01-2018 00:30,11068.79,11285.99,11005,11235.28,846.399272,,
25-01-2018 01:30,11235.28,11287.76,11135.86,11190.05,658.181232,,
25-01-2018 02:30,11190.05,11320,11165.02,11241.11,769.208015,,
25-01-2018 03:30,11248.93,11260,11057,11085,608.512724,,
25-01-2018 04:30,11089.21,11390,11082,11349.99,838.169973,,
25-01-2018 05:30,11349.96,11397,11275.01,11297.94,783.187417,,
25-01-2018 06:30,11290,11471.61,11248.48,11359.69,1108.680551,,
25-01-2018 07:30,11379.96,11650,11311,11552.65,1323.086468,,
25-01-2018 08:30,11552.62,11794.05,11484,11688.5,1290.243864,,
25-01-2018 09:30,11691.28,11691.28,11430,11539.98,1338.358463,,
25-01-2018 10:30,11540.98,11672.99,11515.86,11624.99,841.963498,,
25-01-2018 11:30,11624.99,11675,11501,11504,747.822209,,
25-01-2018 12:30,11504,11580,11430.59,11460,784.245377,,
25-01-2018 13:30,11465.91,11483.98,11260,11275,972.592345,,
25-01-2018 14:30,11274.99,11381.47,11147.07,11373.03,1025.304545,,
25-01-2018 15:30,11373.04,11461.01,11300.01,11369.56,523.279541,,
25-01-2018 16:30,11366.01,11450,11205,11215,750.029675,,
25-01-2018 17:30,11215,11284.99,11028,11065,1070.946209,,
25-01-2018 18:30,11065,11293,11065,11252.35,778.370985,,
25-01-2018 19:30,11250,11327.73,11151.6,11208.95,628.929174,,
25-01-2018 20:30,11213,11250,10959,10999,1377.268598,,
25-01-2018 21:30,10998.99,11195,10950.21,10960.01,924.94922,,
25-01-2018 22:30,10960.2,11064.86,10951,11056,819.626373,,
25-01-2018 23:30,11050.86,11297,11050.86,11250,990.589353,,
26-01-2018 00:30,11245,11303.9,11185,11237.57,458.45864,,
26-01-2018 01:30,11230,11395,11190,11251,726.687777,,
26-01-2018 02:30,11251,11349.94,11153,11242.58,568.346544,,
26-01-2018 03:30,11242.98,11332.1,11190,11210,475.020721,,
26-01-2018 04:30,11199.96,11229.13,11111,11175.27,531.966636,,
26-01-2018 05:30,11184.7,11391,11160.43,11370.94,636.976786,,
26-01-2018 06:30,11370.89,11386.99,11247.11,11280,599.468315,,
26-01-2018 07:30,11280,11643,11280,11581.5,1500.995,,
26-01-2018 08:30,11587.95,11588,11440,11507.34,639.801863,,
26-01-2018 09:30,11507.36,11555,11353.17,11469.94,534.070068,,
26-01-2018 10:30,11460.01,11490,11351.68,11360,450.773403,,
26-01-2018 11:30,11352.06,11440,11300,11356.99,556.54054,,
26-01-2018 12:30,11384.35,11384.35,11010,11010,1728.319903,,
26-01-2018 13:30,11010.09,11034.95,10403.3,10769.01,5326.28897,,
26-01-2018 14:30,10774.84,10805.43,10311.15,10490,2649.520237,,
26-01-2018 15:30,10490,10687.44,10354.92,10520,1946.81245,,
26-01-2018 16:30,10520.01,10575.86,10410,10513.97,1368.240191,,
26-01-2018 17:30,10510,10735.98,10410,10650,1653.545187,,
26-01-2018 18:30,10651.01,10833.65,10535.97,10549.09,1760.653534,,
26-01-2018 19:30,10549.09,10839.99,10537.85,10829.99,1416.063906,,
26-01-2018 20:30,10829.95,11147.85,10800,11147.85,2890.85846,,
26-01-2018 21:30,11147.84,11399,11046.46,11094.01,2546.079763,,
26-01-2018 22:30,11094.01,11221.59,11002.05,11187.01,1144.437659,,
26-01-2018 23:30,11187,11220,11010.97,11033,660.64358,,
27-01-2018 00:30,11039,11070,10868.8,10933,771.769218,,
27-01-2018 01:30,10932.99,11094.39,10875.32,11026.32,533.986928,,
27-01-2018 02:30,11026.57,11034,10821,10921.89,597.255109,,
27-01-2018 03:30,10921,10953.14,10800.93,10832.85,457.192067,,
27-01-2018 04:30,10832.85,11168,10806.02,11089,686.578823,,
27-01-2018 05:30,11089,11251,11054.62,11109.9,661.553951,,
27-01-2018 06:30,11118.38,11127.84,10920,10936.25,698.413664,,
27-01-2018 07:30,10936.16,11196.27,10842.69,11089.76,902.752261,,
27-01-2018 08:30,11096.88,11150,10970,10985,546.650539,,
27-01-2018 09:30,10985,11126.48,10963,11026.5,525.993037,,
27-01-2018 10:30,11026.5,11289,10996,11239.9,826.55849,,
27-01-2018 11:30,11232.33,11400,11200.01,11288.12,1180.825933,,
27-01-2018 12:30,11288.13,11297.96,11150.28,11243.68,693.787209,,
27-01-2018 13:30,11243.68,11349,11145.01,11200.86,639.808801,,
27-01-2018 14:30,11205.86,11290,11168.01,11278,463.446578,,
27-01-2018 15:30,11278.02,11343.33,11200,11247,634.129456,,
27-01-2018 16:30,11247,11289.99,10900,11020,1416.57938,,
27-01-2018 17:30,11018,11118.13,10968.18,11008.04,571.605301,,
27-01-2018 18:30,11015,11170,11008.05,11091.99,541.348394,,
27-01-2018 19:30,11091.99,11107.57,11000,11093.11,565.912882,,
27-01-2018 20:30,11093.11,11495,11084.68,11464.97,1739.875313,,
27-01-2018 21:30,11452.62,11620,11360,11610,1372.214203,,
27-01-2018 22:30,11610.02,11625,11382,11445.01,1183.593991,,
27-01-2018 23:30,11445.01,11500,11380,11485,456.8023,,
28-01-2018 00:30,11484.94,11540,11450,11505.17,411.387287,,
28-01-2018 01:30,11505.1,11650,11475,11549.99,939.796109,,
28-01-2018 02:30,11549.99,11609,11475,11561,581.592472,,
28-01-2018 03:30,11560.27,11610.01,11434,11526,666.290131,,
28-01-2018 04:30,11526,11549.99,11400,11491,639.850663,,
28-01-2018 05:30,11499.98,11620,11465.18,11539.96,485.483569,,
28-01-2018 06:30,11539.96,11575,11408,11502.68,611.413721,,
28-01-2018 07:30,11518,11588.47,11444.01,11524.98,462.334011,,
28-01-2018 08:30,11516.11,11600,11516.1,11592.93,549.131959,,
28-01-2018 09:30,11592.93,11849,11581.85,11838,1121.330614,,
28-01-2018 10:30,11838,12100.03,11832,11905.7,1735.802412,,
28-01-2018 11:30,11905.7,12244,11870,12213.06,1032.261103,,
28-01-2018 12:30,12213.18,12237.8,11928,11969,1218.322419,,
28-01-2018 13:30,11969,12067.99,11886.01,11930.03,762.373743,,
28-01-2018 14:30,11935,11987,11818,11958.01,785.295774,,
28-01-2018 15:30,11960,12009.99,11820,11889.86,651.294813,,
28-01-2018 16:30,11890.02,12031.41,11850,12012.62,645.907036,,
28-01-2018 17:30,12001.94,12079.9,11700.99,11782.99,1016.596438,,
28-01-2018 18:30,11782.99,11895,11652,11850.13,960.391915,,
28-01-2018 19:30,11850.13,11869,11711,11777.15,683.733092,,
28-01-2018 20:30,11777.18,11897.05,11750,11791.12,494.244708,,
28-01-2018 21:30,11793,11899,11750,11878,512.424307,,
28-01-2018 22:30,11878,11925,11750,11838,522.147686,,
28-01-2018 23:30,11820.08,11862,11783,11783,355.970079,,
29-01-2018 00:30,11783.05,11872,11754.54,11870,447.347311,,
29-01-2018 01:30,11870,11999.98,11804.8,11939.99,477.8215,,
29-01-2018 02:30,11939.99,11990,11907.58,11962.38,449.860475,,
29-01-2018 03:30,11962.38,11979,11877.01,11945.01,537.073847,,
29-01-2018 04:30,11945.01,11960,11838.03,11879.95,368.776992,,
29-01-2018 05:30,11879.95,11975.02,11845.28,11891.73,403.083307,,
29-01-2018 06:30,11895,11904.99,11450,11499.63,1969.037319,,
29-01-2018 07:30,11499.63,11662.9,11433,11590,976.267374,,
29-01-2018 08:30,11590,11600,11500.22,11598.98,585.951324,,
29-01-2018 09:30,11598.98,11739.08,11578.85,11701.01,601.706506,,
29-01-2018 10:30,11701.01,11712.94,11580,11590,360.026621,,
29-01-2018 11:30,11590,11627.4,11273,11429.95,1269.734572,,
29-01-2018 12:30,11427,11429.95,11279.02,11318.01,625.493299,,
29-01-2018 13:30,11320,11483.98,11201,11426,813.655296,,
29-01-2018 14:30,11425.96,11448,11332.97,11426.89,394.382891,,
29-01-2018 15:30,11409.09,11528,11362,11429.98,446.297022,,
29-01-2018 16:30,11430,11445.14,11139.55,11279.99,813.123825,,
29-01-2018 17:30,11272.01,11312.39,11202.82,11255.21,493.594624,,
29-01-2018 18:30,11255.21,11373.12,11223.43,11359.47,412.555268,,
29-01-2018 19:30,11359.47,11445,11312.61,11384.98,538.313134,,
29-01-2018 20:30,11384.98,11408.28,11259,11383.91,478.850536,,
29-01-2018 21:30,11383.91,11404.26,11340,11396.01,348.207138,,
29-01-2018 22:30,11397,11499,11380.02,11422.51,406.067102,,
29-01-2018 23:30,11425,11447.56,11315,11379.02,479.556087,,
30-01-2018 00:30,11394.75,11403.53,11270.01,11283.81,344.676513,,
30-01-2018 01:30,11280.83,11330,11267.49,11298.99,224.330812,,
30-01-2018 02:30,11298.99,11410,11283,11355,262.407108,,
30-01-2018 03:30,11354.99,11355,11150,11162.22,552.009799,,
30-01-2018 04:30,11163,11318.85,11162.22,11251,371.050061,,
30-01-2018 05:30,11250.11,11308.42,11200,11216.02,269.760067,,
30-01-2018 06:30,11216.31,11247.64,10920.89,10956.84,1030.597925,,
30-01-2018 07:30,10949.99,11094.84,10930.03,11001.94,615.71046,,
30-01-2018 08:30,11002.97,11040,10850,10995.06,893.889979,,
30-01-2018 09:30,10993.07,11135.57,10971,11032.03,507.148173,,
30-01-2018 10:30,11032.03,11134.89,11001.02,11061.87,329.446584,,
30-01-2018 11:30,11061,11112,11000,11022.29,359.283587,,
30-01-2018 12:30,11022.29,11138.43,10929.06,11118.99,515.664826,,
30-01-2018 13:30,11119,11210.57,11093.03,11181,442.294011,,
30-01-2018 14:30,11171.08,11183.71,10950.07,10988.15,573.267208,,
30-01-2018 15:30,10988.15,11028,10900,11000,487.624363,,
30-01-2018 16:30,11010,11060,10905,11047.34,435.281178,,
30-01-2018 17:30,11050.34,11096,10950,11004.99,352.894171,,
30-01-2018 18:30,10998.1,11020,10549.8,10620.76,1918.046512,,
30-01-2018 19:30,10620.76,10689.99,10501.11,10565.03,1377.438741,,
30-01-2018 20:30,10567,10621.97,10206.25,10323.02,2410.67155,,
30-01-2018 21:30,10323.25,10515.06,10300,10435.97,1205.870661,,
30-01-2018 22:30,10424.96,10521.78,10220,10235,890.648142,,
30-01-2018 23:30,10235,10256.51,9900,10073.79,3688.455093,,
31-01-2018 00:30,10090,10600,9940,10399.99,2512.473369,,
31-01-2018 01:30,10380,10399.99,10166,10174.21,1258.497406,,
31-01-2018 02:30,10174.21,10418,10150,10340,1346.489161,,
31-01-2018 03:30,10335.03,10565.84,10316.18,10376.12,1177.145911,,
